Term,AY,Semester,Crn1,Crn2,School,Course1,Course2,Level,Schedule,Enroll
201230,2011-12,Fall,30382,,AD,HIST204,,Undergraduate,Lecture,36
201230,2011-12,Fall,30384,,BD,QBUS100,,Undergraduate,Lecture,23
201230,2011-12,Fall,30386,,AD,SWRK410,,Undergraduate,Practicum,7
201230,2011-12,Fall,30387,,AD,ENGL250,,Undergraduate,Lecture,28
201230,2011-12,Fall,30388,,SD,CSIS114,,Undergraduate,Lab,16
201230,2011-12,Fall,30395,,IN,HNRS300,,Undergraduate,Service Coordinator,7
201230,2011-12,Fall,30396,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30397,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30398,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30399,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30400,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30401,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30402,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30403,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30404,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30405,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30406,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30407,,AD,CREA108,,Undergraduate,Lecture,24
201230,2011-12,Fall,30409,,AD,ENGL011,,Undergraduate,Lecture,18
201230,2011-12,Fall,30410,,AD,ENGL253,,Undergraduate,Lecture,12
201230,2011-12,Fall,30411,,AD,WRIT100,,Undergraduate,Lecture,19
201230,2011-12,Fall,30412,,AD,ENGL011,,Undergraduate,Lecture,19
201230,2011-12,Fall,30413,,AD,EDUC210,,Undergraduate,Lecture,12
201230,2011-12,Fall,30414,,AD,EDUC365,,Undergraduate,Lecture,13
201230,2011-12,Fall,30415,,AD,EDUC461,,Undergraduate,Lecture,14
201230,2011-12,Fall,30416,,AD,EDUC481,,Undergraduate,Practicum,10
201230,2011-12,Fall,30417,,AD,EDUC210,,Undergraduate,Lecture,15
201230,2011-12,Fall,30418,,AD,PHIL101,,Undergraduate,Lecture,27
201230,2011-12,Fall,30420,,AD,EDUC261,,Undergraduate,Lecture,11
201230,2011-12,Fall,30421,,AD,EDUC261,,Undergraduate,Lecture,17
201230,2011-12,Fall,30423,,AD,SOCI260,,Undergraduate,Lecture,28
201230,2011-12,Fall,30424,,AD,CLSS245,,Undergraduate,Lecture,28
201230,2011-12,Fall,30425,,AD,CLSS260,,Undergraduate,Lecture,30
201230,2011-12,Fall,30429,,AD,HIST101,,Undergraduate,Lecture,23
201230,2011-12,Fall,30430,,AD,HIST101,,Undergraduate,Lecture,25
201230,2011-12,Fall,30431,,AD,HIST201,,Undergraduate,Lecture,35
201230,2011-12,Fall,30432,,AD,PSYC200,,Undergraduate,Lecture,30
201230,2011-12,Fall,30433,,AD,PSYC200,,Undergraduate,Lecture,30
201230,2011-12,Fall,30434,,AD,PSYC490,,Undergraduate,Seminar,15
201230,2011-12,Fall,30436,,AD,PSYC100,,Undergraduate,Lecture,24
201230,2011-12,Fall,30437,,AD,PSYC300,,Undergraduate,Lecture,16
201230,2011-12,Fall,30439,,AD,SWRK301,,Undergraduate,Internship,19
201230,2011-12,Fall,30440,,AD,CREA280,,Undergraduate,Studio Course,14
201230,2011-12,Fall,30441,,BD,ECON101,,Undergraduate,Lecture,35
201230,2011-12,Fall,30443,,BD,BUDV450,,Undergraduate,Lecture,20
201230,2011-12,Fall,30444,,BD,FINC418,,Undergraduate,Lecture,12
201230,2011-12,Fall,30445,,BD,QBUS100,,Undergraduate,Lecture,24
201230,2011-12,Fall,30446,,BD,QBUS100,,Undergraduate,Lecture,25
201230,2011-12,Fall,30451,,SD,MATH330,,Undergraduate,Lecture,13
201230,2011-12,Fall,30452,,SD,MATH120,,Undergraduate,Lecture,32
201230,2011-12,Fall,30453,,SD,MATH120,,Undergraduate,Lab,16
201230,2011-12,Fall,30456,,SD,CSIS350,,Undergraduate,Lecture,16
201230,2011-12,Fall,30458,,SD,BIOL130,,Undergraduate,Lab,15
201230,2011-12,Fall,30461,,AD,HIST101,,Undergraduate,Lecture,27
201230,2011-12,Fall,30462,,AD,RELG121,,Undergraduate,Lecture,31
201230,2011-12,Fall,30463,,AD,ENGL011,,Undergraduate,Lecture,19
201230,2011-12,Fall,30464,,AD,SOCI480,,Undergraduate,Internship,1
201230,2011-12,Fall,30465,,SD,CSIS120,,Undergraduate,Lecture,21
201230,2011-12,Fall,30466,,SD,CSIS120,,Undergraduate,Lab,9
201230,2011-12,Fall,30468,,AD,LATN101,,Undergraduate,Lecture,16
201230,2011-12,Fall,30469,,SD,BIOL220,,Undergraduate,Lab,13
201230,2011-12,Fall,30471,,AD,WRIT320,,Undergraduate,Lecture,15
201230,2011-12,Fall,30472,,BD,QBUS100,,Undergraduate,Lecture,26
201230,2011-12,Fall,30473,,BD,QBUS100,,Undergraduate,Lecture,24
201230,2011-12,Fall,30474,,SD,CSIS110,,Undergraduate,Lab,16
201230,2011-12,Fall,30477,,AD,POSC100,,Undergraduate,Lecture,21
201230,2011-12,Fall,30478,,AD,PSYC100,,Undergraduate,Lecture,25
201230,2011-12,Fall,30479,,SD,MATH120,,Undergraduate,Lab,11
201230,2011-12,Fall,30480,,SD,BIOL110,,Undergraduate,Lab,17
201230,2011-12,Fall,30482,,SD,CHEM110,,Undergraduate,Lab,16
201230,2011-12,Fall,30483,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30484,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30486,,AD,PSYC480,,Undergraduate,Internship,9
201230,2011-12,Fall,30488,,AD,PHIL101,,Undergraduate,Lecture,28
201230,2011-12,Fall,30493,,AD,RELG121,,Undergraduate,Lecture,25
201230,2011-12,Fall,30494,,AD,RELG101,,Undergraduate,Lecture,30
201230,2011-12,Fall,30496,,AD,CREA213,,Undergraduate,Performance,6
201230,2011-12,Fall,30497,,AD,RELG101,,Undergraduate,Lecture,31
201230,2011-12,Fall,30498,,AD,RELG101,,Undergraduate,Lecture,12
201230,2011-12,Fall,30499,,AD,RELG121,,Undergraduate,Lecture,31
201230,2011-12,Fall,30501,,AD,RELG121,,Undergraduate,Lecture,29
201230,2011-12,Fall,30502,,AD,RELG490,,Undergraduate,Seminar,11
201230,2011-12,Fall,30503,,AD,HIST101,,Undergraduate,Lecture,31
201230,2011-12,Fall,30504,,AD,HIST101,,Undergraduate,Lecture,24
201230,2011-12,Fall,30505,,AD,ATDV110,,Undergraduate,Lecture,30
201230,2011-12,Fall,30506,,AD,ATDV110,,Undergraduate,Lecture,30
201230,2011-12,Fall,30507,,AD,SOCI101,,Undergraduate,Lecture,18
201230,2011-12,Fall,30508,,AD,SPAN201,,Undergraduate,Lecture/Lab,13
201230,2011-12,Fall,30509,,AD,SPAN340,,Undergraduate,Lecture,13
201230,2011-12,Fall,30510,,AD,SPAN301,,Undergraduate,Lecture,8
201230,2011-12,Fall,30512,,AD,SPAN201,,Undergraduate,Lecture/Lab,21
201230,2011-12,Fall,30513,,AD,HIST101,,Undergraduate,Lecture,30
201230,2011-12,Fall,30514,,AD,HIST202,,Undergraduate,Lecture,19
201230,2011-12,Fall,30515,,AD,ENGL011,,Undergraduate,Lecture,19
201230,2011-12,Fall,30516,,AD,WRIT100,,Undergraduate,Lecture,18
201230,2011-12,Fall,30517,,AD,ENGL240,,Undergraduate,Lecture,23
201230,2011-12,Fall,30519,,AD,CREA117,,Undergraduate,Lecture,22
201230,2011-12,Fall,30520,,AD,POSC100,,Undergraduate,Lecture,28
201230,2011-12,Fall,30521,,AD,CREA312,,Undergraduate,Studio Course,7
201230,2011-12,Fall,30522,,AD,HIST499,,Undergraduate,Lecture,13
201230,2011-12,Fall,30524,,SD,MATH470,,Undergraduate,Lecture,8
201230,2011-12,Fall,30527,,SD,CSIS110,,Undergraduate,Lecture,32
201230,2011-12,Fall,30529,,SD,PHYS470,,Undergraduate,Lab,8
201230,2011-12,Fall,30533,,BD,FINC301,,Undergraduate,Lecture,22
201230,2011-12,Fall,30534,,AD,PSYC100,,Undergraduate,Lecture,25
201230,2011-12,Fall,30535,,BD,FINC413,,Undergraduate,Lecture,22
201230,2011-12,Fall,30537,,AD,PSYC350,,Undergraduate,Lecture,30
201230,2011-12,Fall,30541,,AD,RELG121,,Undergraduate,Lecture,25
201230,2011-12,Fall,30545,,BD,QBUS100,,Undergraduate,Lecture,22
201230,2011-12,Fall,30547,,AD,WRIT100,,Undergraduate,Lecture,18
201230,2011-12,Fall,30548,,AD,ENGL011,,Undergraduate,Lecture,19
201230,2011-12,Fall,30549,,SD,BIOL130,,Undergraduate,Lab,16
201230,2011-12,Fall,30553,,BD,QBUS100,,Undergraduate,Lecture,23
201230,2011-12,Fall,30554,,BD,QBUS200,,Undergraduate,Lecture,18
201230,2011-12,Fall,30556,,AD,ENGL205,,Undergraduate,Lecture,12
201230,2011-12,Fall,30557,,AD,HIST203,,Undergraduate,Lecture,36
201230,2011-12,Fall,30561,,AD,ENGL011,,Undergraduate,Lecture,20
201230,2011-12,Fall,30562,,SD,PHYS130,,Undergraduate,Lecture,21
201230,2011-12,Fall,30564,,AD,HIST101,,Undergraduate,Lecture,31
201230,2011-12,Fall,30565,,SD,CSIS110,,Undergraduate,Lab,11
201230,2011-12,Fall,30567,,BD,QBUS100,,Undergraduate,Lecture,24
201230,2011-12,Fall,30568,,SD,CHEM316,,Undergraduate,Lab,10
201230,2011-12,Fall,30569,,SD,CHEM210,,Undergraduate,Lab,16
201230,2011-12,Fall,30570,,AD,ITAL101,,Undergraduate,Lecture,20
201230,2011-12,Fall,30572,,SD,CSIS114,,Undergraduate,Lecture,32
201230,2011-12,Fall,30573,,SD,CSIS114,,Undergraduate,Lab,16
201230,2011-12,Fall,30581,,SD,PHYS010,,Undergraduate,Lecture,35
201230,2011-12,Fall,30582,,SD,ENVA100,,Undergraduate,Lab,8
201230,2011-12,Fall,30585,,AD,HIST101,,Undergraduate,Lecture,30
201230,2011-12,Fall,30587,,SD,MATH110,,Undergraduate,Lab,17
201230,2011-12,Fall,30588,,SD,BIOL110,,Undergraduate,Lecture,31
201230,2011-12,Fall,30589,,SD,MATH210,,Undergraduate,Lab,17
201230,2011-12,Fall,30590,,SD,CHEM110,,Undergraduate,Lecture,33
201230,2011-12,Fall,30591,,AD,RELG121,,Undergraduate,Lecture,31
201230,2011-12,Fall,30592,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30596,,AD,POSC180,,Undergraduate,Lab,9
201230,2011-12,Fall,30597,,AD,POSC180,,Undergraduate,Lab,10
201230,2011-12,Fall,30599,,AD,RELG181,,Undergraduate,Lecture,25
201230,2011-12,Fall,30601,,AD,PHIL210,,Undergraduate,Lecture,25
201230,2011-12,Fall,30602,,AD,PHIL101,,Undergraduate,Lecture,30
201230,2011-12,Fall,30603,,AD,SWRK200,,Undergraduate,Lecture,9
201230,2011-12,Fall,30605,,AD,HIST101,,Undergraduate,Lecture,25
201230,2011-12,Fall,30606,,AD,HIST101,,Undergraduate,Lecture,25
201230,2011-12,Fall,30607,,AD,HIST101,,Undergraduate,Lecture,29
201230,2011-12,Fall,30608,,AD,HIST110,,Undergraduate,Practicum,2
201230,2011-12,Fall,30611,,AD,CREA204,,Undergraduate,Studio Course,15
201230,2011-12,Fall,30612,,AD,CREA108,,Undergraduate,Lecture,21
201230,2011-12,Fall,30614,,AD,CREA145,,Undergraduate,Lecture/Lab,14
201230,2011-12,Fall,30615,,AD,CREA297,,Undergraduate,Studio Course,15
201230,2011-12,Fall,30616,,AD,CREA135,,Undergraduate,Performance,17
201230,2011-12,Fall,30618,,AD,WRIT200,,Undergraduate,Lecture,12
201230,2011-12,Fall,30620,,AD,ENGL011,,Undergraduate,Lecture,20
201230,2011-12,Fall,30621,,AD,ENGL011,,Undergraduate,Lecture,20
201230,2011-12,Fall,30622,,AD,ENGL011,,Undergraduate,Lecture,19
201230,2011-12,Fall,30624,,AD,ENGL259,,Undergraduate,Lecture,10
201230,2011-12,Fall,30625,,AD,FREN027,,Undergraduate,Lecture,22
201230,2011-12,Fall,30628,,AD,SPAN202,,Undergraduate,Lecture/Lab,12
201230,2011-12,Fall,30629,,AD,GERM026,,Undergraduate,Lecture,16
201230,2011-12,Fall,30630,,AD,GERM026,,Undergraduate,Lecture,18
201230,2011-12,Fall,30631,,AD,PSYC210,,Undergraduate,Lecture,27
201230,2011-12,Fall,30632,,AD,PSYC210,,Undergraduate,Lecture,29
201230,2011-12,Fall,30633,,AD,EDUC481,,Undergraduate,Practicum,1
201230,2011-12,Fall,30634,,AD,EDUC481,,Undergraduate,Practicum,2
201230,2011-12,Fall,30635,,SD,PHYS110,,Undergraduate,Lab,24
201230,2011-12,Fall,30636,,SD,PHYS110,,Undergraduate,Lecture,18
201230,2011-12,Fall,30637,,SD,PHYS220,,Undergraduate,Lecture,9
201230,2011-12,Fall,30639,,SD,BIOL220,,Undergraduate,Lecture,32
201230,2011-12,Fall,30640,,SD,BIOL220,,Undergraduate,Lab,16
201230,2011-12,Fall,30641,,SD,BIOL220,,Undergraduate,Lab,11
201230,2011-12,Fall,30642,,SD,SCDV210,,Undergraduate,Lecture,10
201230,2011-12,Fall,30643,,SD,SCDV210,,Undergraduate,Lab,10
201230,2011-12,Fall,30644,,AD,RELG300,,Undergraduate,Lecture,4
201230,2011-12,Fall,30645,,SD,MATH120,,Undergraduate,Lab,13
201230,2011-12,Fall,30647,,SD,MATH110,,Undergraduate,Lab,15
201230,2011-12,Fall,30648,,SD,MATH110,,Undergraduate,Lecture,33
201230,2011-12,Fall,30649,,AD,PSYC310,,Undergraduate,Lecture,21
201230,2011-12,Fall,30650,,AD,PSYC100,,Undergraduate,Lecture,25
201230,2011-12,Fall,30651,,AD,CREA309,,Undergraduate,Studio Course,11
201230,2011-12,Fall,30652,,BD,ACCT300,,Undergraduate,Lecture,18
201230,2011-12,Fall,30654,,BD,ECON101,,Undergraduate,Lecture,25
201230,2011-12,Fall,30655,,BD,FINC340,,Undergraduate,Lecture,20
201230,2011-12,Fall,30656,,BD,QBUS100,,Undergraduate,Lecture,23
201230,2011-12,Fall,30657,,BD,QBUS100,,Undergraduate,Lecture,25
201230,2011-12,Fall,30668,,SD,CHEM316,,Undergraduate,Lab,14
201230,2011-12,Fall,30669,,AD,RELG265,,Undergraduate,Lecture,35
201230,2011-12,Fall,30675,,BD,FINC302,,Undergraduate,Lecture,18
201230,2011-12,Fall,30678,,SD,CSIS114,,Undergraduate,Lecture,32
201230,2011-12,Fall,30679,,SD,CSIS114,,Undergraduate,Lab,15
201230,2011-12,Fall,30681,,SD,CSIS114,,Undergraduate,Lab,11
201230,2011-12,Fall,30684,,SD,SCDV001,,Undergraduate,Lecture,25
201230,2011-12,Fall,30685,,AD,CREA112,,Undergraduate,Studio Course,12
201230,2011-12,Fall,30686,,BD,ECON101,,Undergraduate,Lecture,32
201230,2011-12,Fall,30689,,AD,CREA104,,Undergraduate,Lecture/Lab,30
201230,2011-12,Fall,30690,,SD,ENVA050,,Undergraduate,Lecture,28
201230,2011-12,Fall,30691,,AD,CREA450,,Undergraduate,Practicum,3
201230,2011-12,Fall,30692,,AD,CREA451,,Undergraduate,Practicum,1
201230,2011-12,Fall,30694,,AD,CREA453,,Undergraduate,Practicum,1
201230,2011-12,Fall,30696,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30697,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30698,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30699,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,30700,,AD,SPAN101,,Undergraduate,Lecture/Lab,17
201230,2011-12,Fall,30701,,SD,CSIS120,,Undergraduate,Lab,12
201230,2011-12,Fall,30702,,IN,ORNT001,,Undergraduate,Workshop,671
201230,2011-12,Fall,30703,,IN,ORNT002,,Undergraduate,Workshop,95
201230,2011-12,Fall,30707,,BD,BLAW200,,Undergraduate,Lecture,28
201230,2011-12,Fall,30712,,SD,BIOL110,,Undergraduate,Lab,16
201230,2011-12,Fall,30716,,GB,MACC583,,Graduate,Internship,4
201230,2011-12,Fall,30717,,GB,MACC584,,Graduate,Internship,3
201230,2011-12,Fall,30718,,GB,MACC585,,Graduate,Internship,6
201230,2011-12,Fall,30719,,GB,MACC586,,Graduate,Internship,2
201230,2011-12,Fall,30720,,IN,LEAP100,,Undergraduate,Workshop,6
201230,2011-12,Fall,30721,,SD,LEAP105,,Undergraduate,Workshop,77
201230,2011-12,Fall,30730,,AD,EDUC260,,Undergraduate,Lecture,10
201230,2011-12,Fall,30732,,AD,HIST204,,Undergraduate,Lecture,35
201230,2011-12,Fall,30734,,AD,HIST311,,Undergraduate,Lecture,16
201230,2011-12,Fall,30742,,AD,HIST390,,Undergraduate,Seminar,12
201230,2011-12,Fall,30752,,AD,RELG141,,Undergraduate,Lecture,30
201230,2011-12,Fall,30754,,AD,RELG205,,Undergraduate,Lecture,24
201230,2011-12,Fall,30762,,AD,SOCI101,,Undergraduate,Lecture,28
201230,2011-12,Fall,30763,,AD,SOCI101,,Undergraduate,Lecture,26
201230,2011-12,Fall,30764,,AD,SOCI101,,Undergraduate,Lecture,30
201230,2011-12,Fall,30765,,AD,SOCI120,,Undergraduate,Lecture,22
201230,2011-12,Fall,30774,,AD,SOCI480,,Undergraduate,Internship,1
201230,2011-12,Fall,30777,,AD,PSYC320,,Undergraduate,Lecture,17
201230,2011-12,Fall,30778,,AD,PSYC300,,Undergraduate,Lecture,17
201230,2011-12,Fall,30779,,AD,PSYC300,,Undergraduate,Lab,8
201230,2011-12,Fall,30780,,AD,PSYC355,,Undergraduate,Lecture,11
201230,2011-12,Fall,30783,,AD,CREA112,,Undergraduate,Studio Course,12
201230,2011-12,Fall,30784,,AD,CREA200,,Undergraduate,Studio Course,12
201230,2011-12,Fall,30787,,AD,CREA258,,Undergraduate,Lecture,14
201230,2011-12,Fall,30788,,AD,CREA297,,Undergraduate,Studio Course,8
201230,2011-12,Fall,30791,,AD,CREA363,,Undergraduate,Lecture,29
201230,2011-12,Fall,30792,,AD,PHIL101,,Undergraduate,Lecture,12
201230,2011-12,Fall,30794,,AD,PHIL101,,Undergraduate,Lecture,30
201230,2011-12,Fall,30798,,AD,PHIL210,,Undergraduate,Lecture,8
201230,2011-12,Fall,30799,,AD,PHIL240,,Undergraduate,Lecture,23
201230,2011-12,Fall,30801,,AD,PHIL290,,Undergraduate,Lecture,9
201230,2011-12,Fall,30805,,AD,ENGL213,,Undergraduate,Lecture,19
201230,2011-12,Fall,30809,,AD,ENGL256,,Undergraduate,Lecture,29
201230,2011-12,Fall,30819,,AD,ARAB101,,Undergraduate,Lecture,11
201230,2011-12,Fall,30830,,AD,SOCI490,,Undergraduate,Seminar,13
201230,2011-12,Fall,30832,,AD,AMST480,,Undergraduate,Internship,1
201230,2011-12,Fall,30839,,SD,PHYS110,,Undergraduate,Lab,21
201230,2011-12,Fall,30840,,SD,PHYS130,,Undergraduate,Lab,19
201230,2011-12,Fall,30841,,SD,PHYS132,,Undergraduate,Lecture,7
201230,2011-12,Fall,30842,,SD,PHYS310,,Undergraduate,Lecture,11
201230,2011-12,Fall,30844,,SD,SCDV230,,Undergraduate,Lecture,11
201230,2011-12,Fall,30856,,BD,ECON490,,Undergraduate,Seminar,11
201230,2011-12,Fall,30875,,BD,FINC215,,Undergraduate,Lecture,22
201230,2011-12,Fall,30877,,BD,FINC302,,Undergraduate,Lecture,14
201230,2011-12,Fall,30878,,BD,FINC315,,Undergraduate,Lecture,24
201230,2011-12,Fall,30879,,BD,FINC315,,Undergraduate,Lecture,22
201230,2011-12,Fall,30880,,BD,FINC490,,Undergraduate,Seminar,26
201230,2011-12,Fall,30882,,BD,FINC490,,Undergraduate,Seminar,21
201230,2011-12,Fall,30886,,BD,BUDV450,,Undergraduate,Lecture,20
201230,2011-12,Fall,30888,,BD,BLAW200,,Undergraduate,Lecture,28
201230,2011-12,Fall,30892,,SD,BIOL250,,Undergraduate,Lecture,14
201230,2011-12,Fall,30893,,SD,BIOL250,,Undergraduate,Lab,14
201230,2011-12,Fall,30895,,SD,MATH110,,Undergraduate,Lab,16
201230,2011-12,Fall,30898,,SD,MATH030,,Undergraduate,Lecture,31
201230,2011-12,Fall,30899,,SD,CHEM110,,Undergraduate,Lecture,32
201230,2011-12,Fall,30900,,SD,CHEM110,,Undergraduate,Lecture,34
201230,2011-12,Fall,30901,,SD,CHEM110,,Undergraduate,Lab,18
201230,2011-12,Fall,30902,,SD,CHEM110,,Undergraduate,Lab,16
201230,2011-12,Fall,30904,,SD,CHEM310,,Undergraduate,Lecture,24
201230,2011-12,Fall,30905,,SD,CHEM310,,Undergraduate,Chem Studio Lab,24
201230,2011-12,Fall,30906,,SD,CHEM110,,Undergraduate,Chem Studio Lab,17
201230,2011-12,Fall,30907,,SD,CHEM110,,Undergraduate,Chem Studio Lab,17
201230,2011-12,Fall,30910,,SD,CSIS011,,Undergraduate,Lecture,15
201230,2011-12,Fall,30911,,SD,CSIS011,,Undergraduate,Lecture,5
201230,2011-12,Fall,30912,,SD,CSIS114,,Undergraduate,Lecture,26
201230,2011-12,Fall,30913,,SD,CSIS114,,Undergraduate,Lab,16
201230,2011-12,Fall,30914,,SD,CSIS114,,Undergraduate,Lab,10
201230,2011-12,Fall,30915,,SD,CSIS114,,Undergraduate,Lab,14
201230,2011-12,Fall,30925,,AD,PSYC205,,Undergraduate,Lecture,30
201230,2011-12,Fall,30930,,BD,ACCT200,,Undergraduate,Lecture,21
201230,2011-12,Fall,30934,,BD,FINC025,,Undergraduate,Lecture,19
201230,2011-12,Fall,30935,,AD,RUSS201,,Undergraduate,Lecture,5
201230,2011-12,Fall,30936,,AD,ENGL011,,Undergraduate,Lecture,20
201230,2011-12,Fall,30937,,BD,ACCT200,,Undergraduate,Lecture,21
201230,2011-12,Fall,30943,,SD,CSIS115,,Undergraduate,Lecture,16
201230,2011-12,Fall,30944,,SD,CSIS115,,Undergraduate,Lecture,16
201230,2011-12,Fall,30945,,SD,CSIS390,,Undergraduate,Lecture,16
201230,2011-12,Fall,30946,,SD,CSIS390,,Undergraduate,Lab,16
201230,2011-12,Fall,30947,,SD,ENVA460,,Undergraduate,Lecture,8
201230,2011-12,Fall,30948,,SD,ENVA460,,Undergraduate,Lab,8
201230,2011-12,Fall,30956,,SD,ENVA020,,Undergraduate,Lecture,29
201230,2011-12,Fall,30957,,AD,ENGL011,,Undergraduate,Lecture,21
201230,2011-12,Fall,30958,,AD,ENGL011,,Undergraduate,Lecture,21
201230,2011-12,Fall,30959,,AD,ENGL011,,Undergraduate,Lecture,18
201230,2011-12,Fall,30967,,BD,ACCT420,,Undergraduate,Lecture,21
201230,2011-12,Fall,30968,,SD,MATH110,,Undergraduate,Lab,14
201230,2011-12,Fall,30973,,BD,ECON101,,Undergraduate,Lecture,16
201230,2011-12,Fall,30979,,BD,BUDV450,,Undergraduate,Lecture,16
201230,2011-12,Fall,30981,,AD,ITAL301,,Undergraduate,Lecture,7
201230,2011-12,Fall,30982,,AD,ATDV250,,Undergraduate,Lecture,5
201230,2011-12,Fall,30985,,AD,CLSS105,,Undergraduate,Lecture,27
201230,2011-12,Fall,30999,,AD,CREA103,,Undergraduate,Lecture,20
201230,2011-12,Fall,30350,31436,BD,MGMT113,MKMG113,Undergraduate,Lecture,20
201230,2011-12,Fall,31003,,SD,MATH010,,Undergraduate,Lecture,32
201230,2011-12,Fall,31006,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31010,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31011,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31012,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31019,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31020,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31024,,AD,SOCI385,,Undergraduate,Lecture,12
201230,2011-12,Fall,31025,,SD,MATH050,,Undergraduate,Lecture,32
201230,2011-12,Fall,31030,,AD,EDUC210,,Undergraduate,Lecture,21
201230,2011-12,Fall,31032,,SD,CSIS120,,Undergraduate,Lecture,16
201230,2011-12,Fall,31033,,SD,CSIS120,,Undergraduate,Lab,16
201230,2011-12,Fall,31036,,SD,CHEM010,,Undergraduate,Lecture,32
201230,2011-12,Fall,31037,,SD,CHEM210,,Undergraduate,Lecture,32
201230,2011-12,Fall,31038,,AD,PSYC100,,Undergraduate,Lecture,25
201230,2011-12,Fall,31039,,AD,RELG121,,Undergraduate,Lecture,28
201230,2011-12,Fall,31040,,SD,BIOL025,,Undergraduate,Lecture,34
201230,2011-12,Fall,31045,,AD,RELG121,,Undergraduate,Lecture,30
201230,2011-12,Fall,31046,,SD,PHYS220,,Undergraduate,Lab,9
201230,2011-12,Fall,31052,,IN,HNRS400,,Undergraduate,Independent Research,1
201230,2011-12,Fall,31059,,SD,PHYS222,,Undergraduate,Lecture,2
201230,2011-12,Fall,31123,,AD,POSC310,,Undergraduate,Lecture,6
201230,2011-12,Fall,31124,,AD,POSC205,,Undergraduate,Lecture,11
201230,2011-12,Fall,31125,,AD,POSC205,,Undergraduate,Lecture,24
201230,2011-12,Fall,31126,,AD,POSC260,,Undergraduate,Lecture,16
201230,2011-12,Fall,31127,,AD,POSC374,,Undergraduate,Lecture,35
201230,2011-12,Fall,31128,,AD,POSC351,,Undergraduate,Lecture,12
201230,2011-12,Fall,31129,,AD,POSC351,,Undergraduate,Lecture,19
201230,2011-12,Fall,31130,,AD,POSC343,,Undergraduate,Lecture,13
201230,2011-12,Fall,31132,,AD,RELG101,,Undergraduate,Lecture,25
201230,2011-12,Fall,31133,,AD,RELG121,,Undergraduate,Lecture,29
201230,2011-12,Fall,31134,,AD,RELG181,,Undergraduate,Lecture,30
201230,2011-12,Fall,31135,,AD,RELG181,,Undergraduate,Lecture,29
201230,2011-12,Fall,31138,,AD,RELG335,,Undergraduate,Lecture,5
201230,2011-12,Fall,31139,,AD,RELG350,,Undergraduate,Lecture,26
201230,2011-12,Fall,31142,,AD,RELG401,,Undergraduate,Lecture,6
